Industry,No_Employees,Ownership,Company Age,Locations,Headquarter,No_Branches
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Beverage,1-10 Employees,,53 years old,Bangalore +287 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Financial Services,10k-50k Employees,,33 years old,Paris +7 more,London ,141 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Pharma,10k-50k Employees,,15 years old,Hyderabad/Secunderabad +11 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
Printing & Publishing,5k-10k Employees,,74 years old,Gurgaon/Gurugram +14 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,8 years old,Chennai +218 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
Auto Components,1k-5k Employees,,16 years old,Vadodara/Baroda +213 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
IT Services & Consulting,1k-5k Employees,,29 years old,Navi Mumbai +27 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Accounting & Auditing,5k-10k Employees,,17 years old,Bangalore +50 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Central,1k-5k Employees,,45 years old,New York +45 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Central,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Central,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Central,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Central,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Central,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
Defence & Aerospace,10k-50k Employees,,8 years old,Bangalore/Bengaluru +41 more,Mumbai ,505 more
