Designation,Company,experience,average salary,minimum salary,maximum salary,ratings,reviews
IT Analyst ,Tata-Elxsi,3-11yrs  ,"9,20,526",3.7,17.0,3.2,78
AST Consultant ,Tata-Elxsi,6-15yrs  ,"5,17,636",3.0,11.1,3.2,78
Assistant System Engineer ,Tata-Elxsi,0-4yrs  ,"7,83,595",4.2,11.2,3.2,78
Associate Consultant ,Tata-Elxsi,4-21yrs  ,"4,91,302",2.7,7.8,3.2,78
Senior Process Associate ,Tata-Elxsi,0-11yrs  ,"5,17,099",2.5,8.5,3.2,78
Software Engineer ,Tata-Elxsi,0-8yrs  ,"11,63,128",7.5,19.0,3.2,78
Process Associate ,Tata-Elxsi,0-9yrs  ,"4,84,143",3.0,7.0,3.2,78
Software Developer ,Tata-Elxsi,0-9yrs  ,"5,08,665",3.0,9.0,3.2,78
System Engineer Hardware ,Tata-Elxsi,0-6yrs  ,"4,86,236",2.8,7.0,3.2,78
System Engineer ,Gabriel-India,0-10yrs  ,"3,77,032",1.7,5.2,3.7,78
IT Analyst ,Gabriel-India,3-11yrs  ,"2,25,237",85.0,4.0,3.7,78
AST Consultant ,Gabriel-India,6-15yrs  ,"4,11,724",1.2,6.6,3.7,78
Assistant System Engineer ,Gabriel-India,0-4yrs  ,"5,84,086",3.8,7.8,3.7,78
Associate Consultant ,Gabriel-India,4-21yrs  ,"1,51,289",1.0,2.5,3.7,78
Senior Process Associate ,Gabriel-India,0-11yrs  ,"3,60,920",1.0,5.5,3.7,78
Software Engineer ,Gabriel-India,0-8yrs  ,"3,76,113",2.0,4.8,3.7,78
Process Associate ,Gabriel-India,0-9yrs  ,"3,84,346",3.0,5.1,3.7,78
Software Developer ,Gabriel-India,0-9yrs  ,"4,26,434",2.4,5.2,3.7,78
System Engineer Hardware ,Gabriel-India,0-6yrs  ,"3,81,602",2.7,5.0,3.7,78
System Engineer ,Movate,0-10yrs  ,"5,90,432",2.0,14.0,4.0,78
IT Analyst ,Movate,3-11yrs  ,"3,25,914",1.0,6.8,4.0,78
AST Consultant ,Movate,6-15yrs  ,"4,66,075",1.8,10.0,4.0,78
Assistant System Engineer ,Movate,0-4yrs  ,"7,52,108",1.9,12.0,4.0,78
Associate Consultant ,Movate,4-21yrs  ,"5,83,517",3.1,11.0,4.0,78
Senior Process Associate ,Movate,0-11yrs  ,"4,33,615",2.4,8.5,4.0,78
Software Engineer ,Movate,0-8yrs  ,"6,92,936",2.4,21.0,4.0,78
Process Associate ,Movate,0-9yrs  ,"5,49,909",3.4,9.0,4.0,78
Software Developer ,Movate,0-9yrs  ,"7,61,061",4.4,12.0,4.0,78
System Engineer Hardware ,Movate,0-6yrs  ,"2,33,098",1.5,3.0,4.0,78
System Engineer ,Bureau-Veritas,0-10yrs  ,"6,00,495",2.5,9.6,4.2,77
IT Analyst ,Bureau-Veritas,3-11yrs  ,"4,43,857",1.5,7.0,4.2,77
AST Consultant ,Bureau-Veritas,6-15yrs  ,"3,16,835",95.0,5.0,4.2,77
Assistant System Engineer ,Bureau-Veritas,0-4yrs  ,"4,48,185",2.2,8.5,4.2,77
Associate Consultant ,Bureau-Veritas,4-21yrs  ,"6,28,414",2.0,24.0,4.2,77
Senior Process Associate ,Bureau-Veritas,0-11yrs  ,"4,61,377",2.0,6.5,4.2,77
Software Engineer ,Bureau-Veritas,0-8yrs  ,"6,03,898",4.0,8.6,4.2,77
Process Associate ,Bureau-Veritas,0-9yrs  ,"14,17,345",6.1,21.0,4.2,77
Software Developer ,Bureau-Veritas,0-9yrs  ,"2,73,048",2.0,3.9,4.2,77
System Engineer Hardware ,Bureau-Veritas,0-6yrs  ,"4,20,150",1.8,6.1,4.2,77
System Engineer ,Indian-Navy,0-10yrs  ,"7,45,567",50.0,67.2,3.9,77
IT Analyst ,Indian-Navy,3-11yrs  ,"8,46,454",60.0,12.4,3.9,77
AST Consultant ,Indian-Navy,6-15yrs  ,"23,79,533",14.8,32.0,3.9,77
Assistant System Engineer ,Indian-Navy,0-4yrs  ,"2,24,908",15.0,12.0,3.9,77
Associate Consultant ,Indian-Navy,4-21yrs  ,"8,73,505",2.0,38.0,3.9,77
Senior Process Associate ,Indian-Navy,0-11yrs  ,"6,04,220",40.0,8.0,3.9,77
Software Engineer ,Indian-Navy,0-8yrs  ,"9,10,180",3.0,14.5,3.9,77
Process Associate ,Indian-Navy,0-9yrs  ,"34,75,943",18.0,45.0,3.9,77
Software Developer ,Indian-Navy,0-9yrs  ,"11,00,466",5.3,14.0,3.9,77
System Engineer Hardware ,Indian-Navy,0-6yrs  ,"12,28,513",7.0,17.0,3.9,77
System Engineer ,suzuki-motor-gujarat,0-10yrs  ,"7,85,142",3.8,13.8,3.8,77
IT Analyst ,suzuki-motor-gujarat,3-11yrs  ,"3,13,133",2.3,4.5,3.8,77
AST Consultant ,suzuki-motor-gujarat,6-15yrs  ,"4,51,842",3.0,5.3,3.8,77
Assistant System Engineer ,suzuki-motor-gujarat,0-4yrs  ,"17,73,050",10.4,24.0,3.8,77
Associate Consultant ,suzuki-motor-gujarat,4-21yrs  ,"2,79,545",1.7,3.5,3.8,77
Senior Process Associate ,suzuki-motor-gujarat,0-11yrs  ,"4,80,054",3.3,5.5,3.8,77
Software Engineer ,suzuki-motor-gujarat,0-8yrs  ,"4,02,742",2.4,5.9,3.8,77
Process Associate ,suzuki-motor-gujarat,0-9yrs  ,"4,72,275",2.0,6.1,3.8,77
Software Developer ,suzuki-motor-gujarat,0-9yrs  ,"2,52,720",1.2,3.5,3.8,77
System Engineer Hardware ,suzuki-motor-gujarat,0-6yrs  ,"2,85,278",2.0,3.3,3.8,77
System Engineer ,Care-Health-Insurance,0-10yrs  ,"2,95,125",1.5,5.8,3.5,77
IT Analyst ,Care-Health-Insurance,3-11yrs  ,"4,49,381",2.3,6.6,3.5,77
AST Consultant ,Care-Health-Insurance,6-15yrs  ,"3,07,725",2.0,4.2,3.5,77
Assistant System Engineer ,Care-Health-Insurance,0-4yrs  ,"5,54,706",3.4,8.8,3.5,77
Associate Consultant ,Care-Health-Insurance,4-21yrs  ,"4,38,792",2.1,8.0,3.5,77
Senior Process Associate ,Care-Health-Insurance,0-11yrs  ,"2,78,082",1.5,5.0,3.5,77
Software Engineer ,Care-Health-Insurance,0-8yrs  ,"2,90,221",1.8,4.2,3.5,77
Process Associate ,Care-Health-Insurance,0-9yrs  ,"2,23,936",1.8,2.8,3.5,77
Software Developer ,Care-Health-Insurance,0-9yrs  ,"7,13,240",5.1,9.1,3.5,77
System Engineer Hardware ,Care-Health-Insurance,0-6yrs  ,"3,03,030",1.9,4.0,3.5,77
System Engineer ,Sopra-Steria,0-10yrs  ,"10,65,455",4.5,17.0,3.1,77
IT Analyst ,Sopra-Steria,3-11yrs  ,"13,64,131",6.0,18.6,3.1,77
AST Consultant ,Sopra-Steria,6-15yrs  ,"18,35,517",8.5,25.0,3.1,77
Assistant System Engineer ,Sopra-Steria,0-4yrs  ,"7,63,658",3.0,13.2,3.1,77
Associate Consultant ,Sopra-Steria,4-21yrs  ,"3,25,028",1.3,4.5,3.1,77
Senior Process Associate ,Sopra-Steria,0-11yrs  ,"22,78,595",10.0,30.0,3.1,77
Software Engineer ,Sopra-Steria,0-8yrs  ,"3,83,649",1.6,5.1,3.1,77
Process Associate ,Sopra-Steria,0-9yrs  ,"8,23,915",5.2,10.7,3.1,77
Software Developer ,Sopra-Steria,0-9yrs  ,"11,87,150",3.5,18.0,3.1,77
System Engineer Hardware ,Sopra-Steria,0-6yrs  ,"17,31,434",3.2,24.5,3.1,77
System Engineer ,Big-Bazaar,0-10yrs  ,"4,11,103",2.2,6.2,3.4,76
IT Analyst ,Big-Bazaar,3-11yrs  ,"2,15,941",1.0,4.0,3.4,76
AST Consultant ,Big-Bazaar,6-15yrs  ,"1,56,134",10.0,12.3,3.4,76
Assistant System Engineer ,Big-Bazaar,0-4yrs  ,"1,44,958",10.0,11.0,3.4,76
Associate Consultant ,Big-Bazaar,4-21yrs  ,"2,32,547",10.0,15.2,3.4,76
Senior Process Associate ,Big-Bazaar,0-11yrs  ,"2,17,415",1.8,4.4,3.4,76
Software Engineer ,Big-Bazaar,0-8yrs  ,"12,16,812",5.0,24.0,3.4,76
Process Associate ,Big-Bazaar,0-9yrs  ,"2,53,405",10.0,4.5,3.4,76
Software Developer ,Big-Bazaar,0-9yrs  ,"8,49,591",3.8,14.0,3.4,76
System Engineer Hardware ,Big-Bazaar,0-6yrs  ,"1,68,418",10.0,10.2,3.4,76
System Engineer ,Honda,0-10yrs  ,"2,34,502",55.0,11.0,3.7,76
IT Analyst ,Honda,3-11yrs  ,"18,57,858",13.0,26.0,3.7,76
AST Consultant ,Honda,6-15yrs  ,"3,79,024",2.2,6.5,3.7,76
Assistant System Engineer ,Honda,0-4yrs  ,"1,92,539",15.0,6.0,3.7,76
Associate Consultant ,Honda,4-21yrs  ,"3,51,098",30.0,15.0,3.7,76
Senior Process Associate ,Honda,0-11yrs  ,"4,24,197",3.0,5.8,3.7,76
Software Engineer ,Honda,0-8yrs  ,"2,18,226",1.0,3.5,3.7,76
Process Associate ,Honda,0-9yrs  ,"2,37,611",1.0,5.0,3.7,76
Software Developer ,Honda,0-9yrs  ,"2,39,335",95.0,4.5,3.7,76
System Engineer Hardware ,Honda,0-6yrs  ,"2,32,838",20.0,15.0,3.7,76
System Engineer ,Kyndryl,0-10yrs  ,"7,71,566",3.0,17.0,3.4,76
IT Analyst ,Kyndryl,3-11yrs  ,"15,29,045",4.1,29.0,3.4,76
AST Consultant ,Kyndryl,6-15yrs  ,"15,25,714",6.3,25.0,3.4,76
Assistant System Engineer ,Kyndryl,0-4yrs  ,"15,03,223",4.1,28.0,3.4,76
Associate Consultant ,Kyndryl,4-21yrs  ,"4,55,498",3.5,5.5,3.4,76
Senior Process Associate ,Kyndryl,0-11yrs  ,"9,61,447",5.0,16.0,3.4,76
Software Engineer ,Kyndryl,0-8yrs  ,"14,80,318",5.4,24.3,3.4,76
Process Associate ,Kyndryl,0-9yrs  ,"13,26,560",4.5,24.5,3.4,76
Software Developer ,Kyndryl,0-9yrs  ,"6,07,237",3.4,11.0,3.4,76
System Engineer Hardware ,Kyndryl,0-6yrs  ,"22,85,359",13.0,33.5,3.4,76
System Engineer ,GVK-Emergency-Management-and-Research-Institute,0-10yrs  ,"3,21,888",2.0,4.5,3.7,76
IT Analyst ,GVK-Emergency-Management-and-Research-Institute,3-11yrs  ,"2,31,074",50.0,5.0,3.7,76
AST Consultant ,GVK-Emergency-Management-and-Research-Institute,6-15yrs  ,"5,19,652",3.2,8.0,3.7,76
Assistant System Engineer ,GVK-Emergency-Management-and-Research-Institute,0-4yrs  ,"1,38,940",10.2,3.0,3.7,76
Associate Consultant ,GVK-Emergency-Management-and-Research-Institute,4-21yrs  ,"2,15,021",60.0,5.3,3.7,76
Senior Process Associate ,GVK-Emergency-Management-and-Research-Institute,0-11yrs  ,"3,54,023",2.2,4.6,3.7,76
Software Engineer ,GVK-Emergency-Management-and-Research-Institute,0-8yrs  ,"1,77,582",96.0,4.2,3.7,76
Process Associate ,GVK-Emergency-Management-and-Research-Institute,0-9yrs  ,"3,87,494",2.4,5.0,3.7,76
Software Developer ,GVK-Emergency-Management-and-Research-Institute,0-9yrs  ,"5,99,238",50.0,8.0,3.7,76
System Engineer Hardware ,GVK-Emergency-Management-and-Research-Institute,0-6yrs  ,"2,95,316",1.8,4.4,3.7,76
System Engineer ,Ninjacart,0-10yrs  ,"2,95,307",1.6,4.6,4.5,76
IT Analyst ,Ninjacart,3-11yrs  ,"4,80,453",3.0,7.7,4.5,76
AST Consultant ,Ninjacart,6-15yrs  ,"3,09,172",1.0,4.8,4.5,76
Assistant System Engineer ,Ninjacart,0-4yrs  ,"5,50,753",2.2,8.0,4.5,76
Associate Consultant ,Ninjacart,4-21yrs  ,"9,85,456",4.3,18.0,4.5,76
Senior Process Associate ,Ninjacart,0-11yrs  ,"3,22,282",2.2,4.3,4.5,76
Software Engineer ,Ninjacart,0-8yrs  ,"6,25,585",2.2,15.0,4.5,76
Process Associate ,Ninjacart,0-9yrs  ,"4,11,995",2.0,6.7,4.5,76
Software Developer ,Ninjacart,0-9yrs  ,"4,57,080",3.0,6.2,4.5,76
System Engineer Hardware ,Ninjacart,0-6yrs  ,"4,57,576",2.9,7.0,4.5,76
System Engineer ,Adani-Wilmar,0-10yrs  ,"6,96,360",3.0,9.8,4.5,76
IT Analyst ,Adani-Wilmar,3-11yrs  ,"13,84,159",7.5,20.0,4.5,76
AST Consultant ,Adani-Wilmar,6-15yrs  ,"3,80,588",2.2,5.6,4.5,76
Assistant System Engineer ,Adani-Wilmar,0-4yrs  ,"2,93,760",1.7,4.5,4.5,76
Associate Consultant ,Adani-Wilmar,4-21yrs  ,"2,80,575",1.2,5.0,4.5,76
Senior Process Associate ,Adani-Wilmar,0-11yrs  ,"5,14,828",2.4,7.0,4.5,76
Software Engineer ,Adani-Wilmar,0-8yrs  ,"5,25,347",3.0,6.7,4.5,76
Process Associate ,Adani-Wilmar,0-9yrs  ,"4,98,660",3.8,6.5,4.5,76
Software Developer ,Adani-Wilmar,0-9yrs  ,"14,27,025",8.7,19.0,4.5,76
System Engineer Hardware ,Adani-Wilmar,0-6yrs  ,"2,94,762",90.0,4.9,4.5,76
System Engineer ,Lucas-TVS,0-10yrs  ,"3,25,800",1.1,6.0,4.0,75
IT Analyst ,Lucas-TVS,3-11yrs  ,"2,84,603",10.5,5.7,4.0,75
AST Consultant ,Lucas-TVS,6-15yrs  ,"1,71,344",15.0,3.0,4.0,75
Assistant System Engineer ,Lucas-TVS,0-4yrs  ,"7,73,735",4.8,10.2,4.0,75
Associate Consultant ,Lucas-TVS,4-21yrs  ,"1,80,247",15.0,12.0,4.0,75
Senior Process Associate ,Lucas-TVS,0-11yrs  ,"4,04,533",2.8,5.3,4.0,75
Software Engineer ,Lucas-TVS,0-8yrs  ,"3,87,309",1.5,6.0,4.0,75
Process Associate ,Lucas-TVS,0-9yrs  ,"2,21,826",1.0,3.5,4.0,75
Software Developer ,Lucas-TVS,0-9yrs  ,"4,55,624",1.8,7.1,4.0,75
System Engineer Hardware ,Lucas-TVS,0-6yrs  ,"2,04,126",1.2,3.4,4.0,75
System Engineer ,Power-Mech-Projects,0-10yrs  ,"5,07,326",2.8,7.9,3.9,75
IT Analyst ,Power-Mech-Projects,3-11yrs  ,"3,95,421",45.0,6.5,3.9,75
AST Consultant ,Power-Mech-Projects,6-15yrs  ,"3,47,888",1.9,5.3,3.9,75
Assistant System Engineer ,Power-Mech-Projects,0-4yrs  ,"3,76,894",2.0,6.0,3.9,75
Associate Consultant ,Power-Mech-Projects,4-21yrs  ,"7,54,903",4.0,12.5,3.9,75
Senior Process Associate ,Power-Mech-Projects,0-11yrs  ,"3,37,472",1.3,5.5,3.9,75
Software Engineer ,Power-Mech-Projects,0-8yrs  ,"3,77,930",1.9,5.3,3.9,75
Process Associate ,Power-Mech-Projects,0-9yrs  ,"4,92,056",2.8,7.0,3.9,75
Software Developer ,Power-Mech-Projects,0-9yrs  ,"3,41,711",1.7,5.0,3.9,75
System Engineer Hardware ,Power-Mech-Projects,0-6yrs  ,"4,20,839",2.8,5.9,3.9,75
System Engineer ,UpGrad,0-10yrs  ,"6,16,808",30.0,13.0,4.4,75
IT Analyst ,UpGrad,3-11yrs  ,"6,61,909",2.0,12.0,4.4,75
AST Consultant ,UpGrad,6-15yrs  ,"8,45,391",4.0,13.0,4.4,75
Assistant System Engineer ,UpGrad,0-4yrs  ,"8,95,609",4.6,16.0,4.4,75
Associate Consultant ,UpGrad,4-21yrs  ,"12,71,980",4.0,20.0,4.4,75
Senior Process Associate ,UpGrad,0-11yrs  ,"8,25,666",3.8,18.0,4.4,75
Software Engineer ,UpGrad,0-8yrs  ,"8,27,961",3.3,13.5,4.4,75
Process Associate ,UpGrad,0-9yrs  ,"4,06,539",2.1,5.5,4.4,75
Software Developer ,UpGrad,0-9yrs  ,"9,71,027",4.0,14.0,4.4,75
System Engineer Hardware ,UpGrad,0-6yrs  ,"16,09,615",6.9,28.0,4.4,75
System Engineer ,CAMS,0-10yrs  ,"1,75,447",65.0,3.4,4.1,75
IT Analyst ,CAMS,3-11yrs  ,"2,36,702",1.0,3.8,4.1,75
AST Consultant ,CAMS,6-15yrs  ,"3,37,021",1.8,5.2,4.1,75
Assistant System Engineer ,CAMS,0-4yrs  ,"2,32,034",1.0,3.1,4.1,75
Associate Consultant ,CAMS,4-21yrs  ,"1,78,768",15.0,10.4,4.1,75
Senior Process Associate ,CAMS,0-11yrs  ,"2,10,827",90.0,4.5,4.1,75
Software Engineer ,CAMS,0-8yrs  ,"1,89,603",70.0,5.2,4.1,75
Process Associate ,CAMS,0-9yrs  ,"2,40,891",1.2,3.4,4.1,75
Software Developer ,CAMS,0-9yrs  ,"7,32,317",4.0,13.0,4.1,75
System Engineer Hardware ,CAMS,0-6yrs  ,"3,43,432",2.2,4.8,4.1,75
System Engineer ,Parle-Products,0-10yrs  ,"6,18,916",3.1,8.0,4.0,75
IT Analyst ,Parle-Products,3-11yrs  ,"8,38,093",4.2,11.0,4.0,75
AST Consultant ,Parle-Products,6-15yrs  ,"13,74,550",6.9,19.9,4.0,75
Assistant System Engineer ,Parle-Products,0-4yrs  ,"6,96,289",4.4,8.4,4.0,75
Associate Consultant ,Parle-Products,4-21yrs  ,"5,08,450",2.4,10.0,4.0,75
Senior Process Associate ,Parle-Products,0-11yrs  ,"8,67,151",5.5,10.6,4.0,75
Software Engineer ,Parle-Products,0-8yrs  ,"9,72,977",6.7,12.0,4.0,75
Process Associate ,Parle-Products,0-9yrs  ,"5,86,187",2.5,7.3,4.0,75
Software Developer ,Parle-Products,0-9yrs  ,"17,97,322",14.0,20.7,4.0,75
System Engineer Hardware ,Parle-Products,0-6yrs  ,"22,94,025",16.0,28.5,4.0,75
System Engineer ,SAP,0-10yrs  ,"13,26,647",6.2,22.4,3.7,75
IT Analyst ,SAP,3-11yrs  ,"17,93,288",5.6,31.0,3.7,75
AST Consultant ,SAP,6-15yrs  ,"26,21,379",11.0,38.3,3.7,75
Assistant System Engineer ,SAP,0-4yrs  ,"22,93,485",9.0,34.0,3.7,75
Associate Consultant ,SAP,4-21yrs  ,"14,01,718",1.8,31.0,3.7,75
Senior Process Associate ,SAP,0-11yrs  ,"13,69,317",3.5,24.0,3.7,75
Software Engineer ,SAP,0-8yrs  ,"18,38,234",9.0,28.0,3.7,75
Process Associate ,SAP,0-9yrs  ,"23,34,421",9.0,46.0,3.7,75
Software Developer ,SAP,0-9yrs  ,"11,73,587",3.8,19.0,3.7,75
System Engineer Hardware ,SAP,0-6yrs  ,"5,35,958",2.0,10.6,3.7,75
System Engineer ,RMSI,0-10yrs  ,"3,01,726",1.2,5.5,3.4,74
IT Analyst ,RMSI,3-11yrs  ,"4,03,518",1.2,6.1,3.4,74
AST Consultant ,RMSI,6-15yrs  ,"4,45,365",2.7,8.8,3.4,74
Assistant System Engineer ,RMSI,0-4yrs  ,"6,77,910",3.9,8.5,3.4,74
Associate Consultant ,RMSI,4-21yrs  ,"2,63,528",1.6,3.6,3.4,74
Senior Process Associate ,RMSI,0-11yrs  ,"4,07,390",2.2,6.5,3.4,74
Software Engineer ,RMSI,0-8yrs  ,"2,33,477",1.0,4.4,3.4,74
Process Associate ,RMSI,0-9yrs  ,"2,69,243",1.4,3.6,3.4,74
Software Developer ,RMSI,0-9yrs  ,"7,89,036",4.4,10.0,3.4,74
System Engineer Hardware ,RMSI,0-6yrs  ,"2,88,757",2.1,5.5,3.4,74
System Engineer ,Exide-Life-Insurance,0-10yrs  ,"2,78,738",1.5,4.5,3.0,74
IT Analyst ,Exide-Life-Insurance,3-11yrs  ,"3,23,141",1.6,5.5,3.0,74
AST Consultant ,Exide-Life-Insurance,6-15yrs  ,"3,96,763",1.8,6.2,3.0,74
Assistant System Engineer ,Exide-Life-Insurance,0-4yrs  ,"3,44,253",2.0,5.0,3.0,74
Associate Consultant ,Exide-Life-Insurance,4-21yrs  ,"4,93,022",3.4,6.3,3.0,74
Senior Process Associate ,Exide-Life-Insurance,0-11yrs  ,"8,76,879",5.5,11.5,3.0,74
Software Engineer ,Exide-Life-Insurance,0-8yrs  ,"3,71,549",2.3,6.0,3.0,74
Process Associate ,Exide-Life-Insurance,0-9yrs  ,"2,52,818",2.0,3.3,3.0,74
Software Developer ,Exide-Life-Insurance,0-9yrs  ,"2,57,396",1.7,3.4,3.0,74
System Engineer Hardware ,Exide-Life-Insurance,0-6yrs  ,"7,57,681",4.5,10.0,3.0,74
System Engineer ,ValueLabs,0-10yrs  ,"11,83,992",2.3,26.4,3.8,74
IT Analyst ,ValueLabs,3-11yrs  ,"6,30,809",1.5,15.0,3.8,74
AST Consultant ,ValueLabs,6-15yrs  ,"16,65,743",5.7,30.0,3.8,74
Assistant System Engineer ,ValueLabs,0-4yrs  ,"17,79,325",6.5,27.3,3.8,74
Associate Consultant ,ValueLabs,4-21yrs  ,"24,47,596",8.6,35.0,3.8,74
Senior Process Associate ,ValueLabs,0-11yrs  ,"21,61,768",8.0,32.0,3.8,74
Software Engineer ,ValueLabs,0-8yrs  ,"18,28,854",6.0,28.7,3.8,74
Process Associate ,ValueLabs,0-9yrs  ,"4,63,578",1.7,9.5,3.8,74
Software Developer ,ValueLabs,0-9yrs  ,"14,46,706",6.2,22.1,3.8,74
System Engineer Hardware ,ValueLabs,0-6yrs  ,"7,06,492",3.0,16.0,3.8,74
System Engineer ,Uflex,0-10yrs  ,"3,58,451",1.5,6.6,4.0,74
IT Analyst ,Uflex,3-11yrs  ,"5,16,230",2.4,8.2,4.0,74
AST Consultant ,Uflex,6-15yrs  ,"5,36,578",3.0,7.5,4.0,74
Assistant System Engineer ,Uflex,0-4yrs  ,"4,31,299",2.0,7.2,4.0,74
Associate Consultant ,Uflex,4-21yrs  ,"5,10,699",3.1,7.2,4.0,74
Senior Process Associate ,Uflex,0-11yrs  ,"26,78,239",14.5,36.1,4.0,74
Software Engineer ,Uflex,0-8yrs  ,"2,92,611",1.5,4.4,4.0,74
Process Associate ,Uflex,0-9yrs  ,"10,78,520",6.0,16.0,4.0,74
Software Developer ,Uflex,0-9yrs  ,"11,29,360",6.2,16.9,4.0,74
System Engineer Hardware ,Uflex,0-6yrs  ,"4,01,152",2.2,6.1,4.0,74
System Engineer ,Canara-HSBC-Life-Insurance,0-10yrs  ,"3,06,244",2.0,4.0,3.8,73
IT Analyst ,Canara-HSBC-Life-Insurance,3-11yrs  ,"2,95,366",2.0,4.0,3.8,73
AST Consultant ,Canara-HSBC-Life-Insurance,6-15yrs  ,"3,75,806",2.7,4.8,3.8,73
Assistant System Engineer ,Canara-HSBC-Life-Insurance,0-4yrs  ,"3,62,052",2.8,4.3,3.8,73
Associate Consultant ,Canara-HSBC-Life-Insurance,4-21yrs  ,"6,76,755",4.5,9.5,3.8,73
Senior Process Associate ,Canara-HSBC-Life-Insurance,0-11yrs  ,"3,27,791",2.4,4.2,3.8,73
Software Engineer ,Canara-HSBC-Life-Insurance,0-8yrs  ,"4,58,700",3.5,6.0,3.8,73
Process Associate ,Canara-HSBC-Life-Insurance,0-9yrs  ,"9,58,055",7.0,12.0,3.8,73
Software Developer ,Canara-HSBC-Life-Insurance,0-9yrs  ,"4,36,428",2.4,6.5,3.8,73
System Engineer Hardware ,Canara-HSBC-Life-Insurance,0-6yrs  ,"4,56,836",3.5,6.0,3.8,73
System Engineer ,PHN-Technology,0-10yrs  ,"4,31,167",3.6,4.8,3.8,73
IT Analyst ,PHN-Technology,3-11yrs  ,"2,69,000",2.0,3.8,3.8,73
AST Consultant ,PHN-Technology,6-15yrs  ,"1,98,000",1.0,3.0,3.8,73
Assistant System Engineer ,PHN-Technology,0-4yrs  ,"2,70,000",1.0,4.5,3.8,73
Associate Consultant ,PHN-Technology,4-21yrs  ,"3,30,000",1.7,4.6,3.8,73
Senior Process Associate ,PHN-Technology,0-11yrs  ,"3,48,750",1.5,5.0,3.8,73
Software Engineer ,PHN-Technology,0-8yrs  ,"2,65,000",2.0,3.6,3.8,73
Process Associate ,PHN-Technology,0-9yrs  ,"1,56,250",10.0,3.6,3.8,73
Software Developer ,PHN-Technology,0-9yrs  ,,,,3.8,73
System Engineer Hardware ,PHN-Technology,0-6yrs  ,,,,3.8,73
System Engineer ,Motilal-Oswal-Financial-Services,0-10yrs  ,"3,34,072",1.2,6.0,3.7,73
IT Analyst ,Motilal-Oswal-Financial-Services,3-11yrs  ,"2,96,601",1.2,5.5,3.7,73
AST Consultant ,Motilal-Oswal-Financial-Services,6-15yrs  ,"2,82,857",1.5,4.6,3.7,73
Assistant System Engineer ,Motilal-Oswal-Financial-Services,0-4yrs  ,"5,60,583",3.4,8.4,3.7,73
Associate Consultant ,Motilal-Oswal-Financial-Services,4-21yrs  ,"2,54,695",1.5,3.2,3.7,73
Senior Process Associate ,Motilal-Oswal-Financial-Services,0-11yrs  ,"2,59,214",1.1,3.4,3.7,73
Software Engineer ,Motilal-Oswal-Financial-Services,0-8yrs  ,"2,52,733",1.0,4.2,3.7,73
Process Associate ,Motilal-Oswal-Financial-Services,0-9yrs  ,"3,41,853",2.2,4.6,3.7,73
Software Developer ,Motilal-Oswal-Financial-Services,0-9yrs  ,"5,70,797",3.2,7.9,3.7,73
System Engineer Hardware ,Motilal-Oswal-Financial-Services,0-6yrs  ,"4,84,043",2.6,6.5,3.7,73
System Engineer ,Cisco,0-10yrs  ,"21,50,660",1.0,41.0,4.0,73
IT Analyst ,Cisco,3-11yrs  ,"28,62,442",5.6,48.8,4.0,73
AST Consultant ,Cisco,6-15yrs  ,"7,61,399",1.8,23.0,4.0,73
Assistant System Engineer ,Cisco,0-4yrs  ,"18,86,832",5.0,32.0,4.0,73
Associate Consultant ,Cisco,4-21yrs  ,"20,37,984",8.0,34.0,4.0,73
Senior Process Associate ,Cisco,0-11yrs  ,"26,30,407",12.0,38.0,4.0,73
Software Engineer ,Cisco,0-8yrs  ,"39,39,772",12.0,60.0,4.0,73
Process Associate ,Cisco,0-9yrs  ,"12,98,996",3.5,45.0,4.0,73
Software Developer ,Cisco,0-9yrs  ,"16,82,669",5.0,30.0,4.0,73
System Engineer Hardware ,Cisco,0-6yrs  ,"10,88,804",3.2,23.0,4.0,73
System Engineer ,Jindal-Stainless,0-10yrs  ,"4,02,921",2.0,6.0,3.9,73
IT Analyst ,Jindal-Stainless,3-11yrs  ,"6,75,779",4.1,9.6,3.9,73
AST Consultant ,Jindal-Stainless,6-15yrs  ,"5,02,621",2.9,6.8,3.9,73
Assistant System Engineer ,Jindal-Stainless,0-4yrs  ,"4,69,097",2.5,7.2,3.9,73
Associate Consultant ,Jindal-Stainless,4-21yrs  ,"3,46,454",2.4,4.2,3.9,73
Senior Process Associate ,Jindal-Stainless,0-11yrs  ,"3,45,423",2.2,4.5,3.9,73
Software Engineer ,Jindal-Stainless,0-8yrs  ,"2,49,004",2.0,3.0,3.9,73
Process Associate ,Jindal-Stainless,0-9yrs  ,"3,38,332",2.0,4.4,3.9,73
Software Developer ,Jindal-Stainless,0-9yrs  ,"2,85,234",1.8,4.2,3.9,73
System Engineer Hardware ,Jindal-Stainless,0-6yrs  ,"2,69,282",1.5,3.8,3.9,73
System Engineer ,Unacademy,0-10yrs  ,"6,31,830",4.0,8.5,3.6,73
IT Analyst ,Unacademy,3-11yrs  ,"4,59,910",1.2,8.4,3.6,73
AST Consultant ,Unacademy,6-15yrs  ,"6,12,152",4.0,7.5,3.6,73
Assistant System Engineer ,Unacademy,0-4yrs  ,"7,98,616",1.0,36.0,3.6,73
Associate Consultant ,Unacademy,4-21yrs  ,"11,41,436",4.6,15.2,3.6,73
